"study","dataset","varname","concept","source","item_id","ID","n.concepts"
"soep-core","HWEALTH","HHNR","_cid","soeplong","1","HWEALTH|HHNR",1
"soep-core","INTVIEW","HHNR","_cid","soeplong","1","INTVIEW|HHNR",1
"soep-core","DESIGN","HHNR","_cid","soeplong","1","DESIGN|HHNR",1
"soep-core","MIHINC","HHNR","_cid","soeplong","1","MIHINC|HHNR",1
"soep-core","EXIT","HHNR","_cid","soeplong","1","EXIT|HHNR",1
"soep-core","ABROAD","HHNR","_cid","soeplong","1","ABROAD|HHNR",1
"soep-core","ZVP","HHNR","_cid","soeplong","1","ZVP|HHNR",1
"soep-core","BAVP","HHNR","_cid","soeplong","1","BAVP|HHNR",1
"soep-core","BBVP","HHNR","_cid","soeplong","1","BBVP|HHNR",1
"soep-core","BCVP","HHNR","_cid","soeplong","1","BCVP|HHNR",1
"soep-core","KIDLONG","HHNR","_cid","soeplong","1","KIDLONG|HHNR",1
"soep-core","TIMEPREF","HHNR","_cid","soeplong","1","TIMEPREF|HHNR",1
"soep-core","TRUST","HHNR","_cid","soeplong","1","TRUST|HHNR",1
"soep-core","CIRDEF","HHNR","_cid","soeplong","1","CIRDEF|HHNR",1
"soep-core","BIOAGE10","HHNR","_cid","soeplong","1","BIOAGE10|HHNR",1
"soep-core","HCONSUM","HHNR","_cid","soeplong","1","HCONSUM|HHNR",1
"soep-core","BDH","HHNR","_cid","v30","1","BDH|HHNR",1
"soep-core","MIGSPELL","HHNR","_cid","v30","1","MIGSPELL|HHNR",1
"soep-core","BDPKAL","HHNR","_cid","v30","1","BDPKAL|HHNR",1
"soep-core","INTERVIEWER","HHNR","_cid","v30","1","INTERVIEWER|HHNR",1
"soep-core","BDP_MIG","HHNR","_cid","v30","1","BDP_MIG|HHNR",1
"soep-core","BDKIND","HHNR","_cid","v30","1","BDKIND|HHNR",1
"soep-core","BDPGEN","HHNR","_cid","v30","1","BDPGEN|HHNR",1
"soep-core","BDP","HHNR","_cid","v30","1","BDP|HHNR",1
"soep-core","COGNIT","HHNR","_cid","v30","1","COGNIT|HHNR",1
"soep-core","BDHBRUTTO","HHNR","_cid","v30","1","BDHBRUTTO|HHNR",1
"soep-core","BDPEQUIV","HHNR","_cid","v30","1","BDPEQUIV|HHNR",1
"soep-core","BDPAGE17","HHNR","_cid","v30","1","BDPAGE17|HHNR",1
"soep-core","BDHGEN","HHNR","_cid","v30","1","BDHGEN|HHNR",1
"soep-core","BDPBRUTTO","HHNR","_cid","v30","1","BDPBRUTTO|HHNR",1
"soep-core","BDVP","HHNR","_cid","v30","1","BDVP|HHNR",1
"soep-core","PPFAD","AUSTRITT","austritt","soeplong","10","PPFAD|AUSTRITT",1
"soep-core","AP","AP0107","_100_p_tim","soeplong","100","AP|AP0107",1
"soep-core","BP","BP0210","_100_p_tim","soeplong","100","BP|BP0210",1
"soep-core","CP","CP0210","_100_p_tim","soeplong","100","CP|CP0210",1
"soep-core","DP","DP0210","_100_p_tim","soeplong","100","DP|DP0210",1
"soep-core","EP","EP0210","_100_p_tim","soeplong","100","EP|EP0210",1
"soep-core","FP","FP0210","_100_p_tim","soeplong","100","FP|FP0210",1
"soep-core","GP","GP5802","_100_p_tim","soeplong","100","GP|GP5802",1
"soep-core","GPOST","GP0115E","_100_p_tim","soeplong","100","GPOST|GP0115E",1
"soep-core","JP","JP0215","_100_p_tim","soeplong","100","JP|JP0215",1
"soep-core","LP","LP0215","_100_p_tim","soeplong","100","LP|LP0215",1
"soep-core","NP","NP0215","_100_p_tim","soeplong","100","NP|NP0215",1
"soep-core","PP","PP02C1","_100_p_tim","soeplong","100","PP|PP02C1",1
"soep-core","KP","KP1506","_1000_p_ila","soeplong","1000","KP|KP1506",1
"soep-core","KP","KP1507","_1001_p_ila","soeplong","1001","KP|KP1507",1
"soep-core","KP","KP1508","_1002_p_ila","soeplong","1002","KP|KP1508",1
"soep-core","AP","AP20","pnerw04","IKL -Item.Vars-","1003","AP|AP20",1
"soep-core","BP","BP19","pnerw04","IKL -Item.Vars-","1003","BP|BP19",1
"soep-core","CP","CP19","pnerw04","IKL -Item.Vars-","1003","CP|CP19",1
"soep-core","DP","DP16","pnerw04","IKL -Item.Vars-","1003","DP|DP16",1
"soep-core","EP","EP16","pnerw04","IKL -Item.Vars-","1003","EP|EP16",1
"soep-core","FP","FP14","pnerw04","IKL -Item.Vars-","1003","FP|FP14",1
"soep-core","HP","HP19","pnerw04","IKL -Item.Vars-","1003","HP|HP19",1
"soep-core","IP","IP19","pnerw04","IKL -Item.Vars-","1003","IP|IP19",1
"soep-core","JP","JP19","pnerw04","IKL -Item.Vars-","1003","JP|JP19",1
"soep-core","KP","KP29","pnerw04","IKL -Item.Vars-","1003","KP|KP29",1
"soep-core","LP","LP25","pnerw04","IKL -Item.Vars-","1003","LP|LP25",1
"soep-core","MP","MP19","pnerw04","IKL -Item.Vars-","1003","MP|MP19",1
"soep-core","NP","NP15","pnerw04","IKL -Item.Vars-","1003","NP|NP15",1
"soep-core","OP","OP13","pnerw04","IKL -Item.Vars-","1003","OP|OP13",1
"soep-core","PP","PP14","pnerw04","IKL -Item.Vars-","1003","PP|PP14",1
"soep-core","QP","QP14","pnerw04","IKL -Item.Vars-","1003","QP|QP14",1
"soep-core","RP","RP16","pnerw04","IKL -Item.Vars-","1003","RP|RP16",1
"soep-core","SP","SP19","pnerw04","IKL -Item.Vars-","1003","SP|SP19",1
"soep-core","TP","TP37","pnerw04","IKL -Item.Vars-","1003","TP|TP37",1
"soep-core","UP","UP12","pnerw04","IKL -Item.Vars-","1003","UP|UP12",1
"soep-core","VP","VP13","pnerw04","IKL -Item.Vars-","1003","VP|VP13",1
"soep-core","WP","WP10","pnerw04","IKL -Item.Vars-","1003","WP|WP10",1
"soep-core","XP","XP16","pnerw04","IKL -Item.Vars-","1003","XP|XP16",1
"soep-core","YP","YP22","pnerw04","IKL -Item.Vars-","1003","YP|YP22",1
"soep-core","ZP","ZP12","pnerw04","IKL -Item.Vars-","1003","ZP|ZP12",1
"soep-core","BAP","BAP12","pnerw04","IKL -Item.Vars-","1003","BAP|BAP12",1
"soep-core","BBP","BBP12","pnerw04","IKL -Item.Vars-","1003","BBP|BBP12",1
"soep-core","BCP","BCP14","pnerw04","IKL -Item.Vars-","1003","BCP|BCP14",1
"soep-core","BDP","BDP21","pnerw04","v30","1003","BDP|BDP21",1
"soep-core","HPOST","HP42O","_1004_p_dtw","soeplong","1004","HPOST|HP42O",1
"soep-core","IP","IP42O","_1004_p_dtw","soeplong","1004","IP|IP42O",1
"soep-core","JP","JP39","_1004_p_dtw","soeplong","1004","JP|JP39",1
"soep-core","KP","KP56","_1004_p_dtw","soeplong","1004","KP|KP56",1
"soep-core","HP","HP65M","_1005_p_trf","soeplong","1005","HP|HP65M",1
"soep-core","HPOST","HP65OM","_1005_p_trf","soeplong","1005","HPOST|HP65OM",1
"soep-core","IP","IP65M","_1005_p_trf","soeplong","1005","IP|IP65M",1
"soep-core","JP","JP75M","_1005_p_trf","soeplong","1005","JP|JP75M",1
"soep-core","KP","KP75M","_1005_p_trf","soeplong","1005","KP|KP75M",1
"soep-core","AP","AP4101","par1","IKL -Item.Vars-","1006","AP|AP4101",1
"soep-core","BP","BP1301","par1","IKL -Item.Vars-","1006","BP|BP1301",1
"soep-core","CP","CP6101","par1","IKL -Item.Vars-","1006","CP|CP6101",1
"soep-core","DP","DP6101","par1","IKL -Item.Vars-","1006","DP|DP6101",1
"soep-core","EP","EP5601","par1","IKL -Item.Vars-","1006","EP|EP5601",1
"soep-core","FP","FP7401","par1","IKL -Item.Vars-","1006","FP|FP7401",1
"soep-core","GP","GP7401","par1","IKL -Item.Vars-","1006","GP|GP7401",1
"soep-core","HP","HP6901","par1","IKL -Item.Vars-","1006","HP|HP6901",1
"soep-core","IP","IP6901","par1","IKL -Item.Vars-","1006","IP|IP6901",1
"soep-core","JP","JP7901","par1","IKL -Item.Vars-","1006","JP|JP7901",1
"soep-core","KP","KP7901","par1","IKL -Item.Vars-","1006","KP|KP7901",1
"soep-core","LP","LP8401","par1","IKL -Item.Vars-","1006","LP|LP8401",1
"soep-core","MP","MP7001","par1","IKL -Item.Vars-","1006","MP|MP7001",1
"soep-core","NP","NP7001","par1","IKL -Item.Vars-","1006","NP|NP7001",1
"soep-core","OP","OP6101","par1","IKL -Item.Vars-","1006","OP|OP6101",1
"soep-core","PP","PP7901","par1","IKL -Item.Vars-","1006","PP|PP7901",1
"soep-core","QP","QP7901","par1","IKL -Item.Vars-","1006","QP|QP7901",1
"soep-core","RP","RP7901","par1","IKL -Item.Vars-","1006","RP|RP7901",1
"soep-core","KP","KP8501","_1007_p_isd","soeplong","1007","KP|KP8501",1
"soep-core","KP","KP8502","_1008_p_isd","soeplong","1008","KP|KP8502",1
"soep-core","AP","AP5002","_1009_p_dov","soeplong","1009","AP|AP5002",1
"soep-core","BP","BP7102","_1009_p_dov","soeplong","1009","BP|BP7102",1
"soep-core","CP","CP7102","_1009_p_dov","soeplong","1009","CP|CP7102",1
"soep-core","DP","DP7102","_1009_p_dov","soeplong","1009","DP|DP7102",1
"soep-core","KP","KP8602","_1009_p_dov","soeplong","1009","KP|KP8602",1
"soep-core","AP","AP0107","_101_p_tim","soeplong","101","AP|AP0107",1
"soep-core","BP","BP0210","_101_p_tim","soeplong","101","BP|BP0210",1
"soep-core","CP","CP0210","_101_p_tim","soeplong","101","CP|CP0210",1
"soep-core","DP","DP0210","_101_p_tim","soeplong","101","DP|DP0210",1
"soep-core","EP","EP0210","_101_p_tim","soeplong","101","EP|EP0210",1
"soep-core","FP","FP0210","_101_p_tim","soeplong","101","FP|FP0210",1
"soep-core","GP","GP5906","_101_p_tim","soeplong","101","GP|GP5906",1
"soep-core","GPOST","GP0115E","_101_p_tim","soeplong","101","GPOST|GP0115E",1
"soep-core","JP","JP0215","_101_p_tim","soeplong","101","JP|JP0215",1
"soep-core","LP","LP0215","_101_p_tim","soeplong","101","LP|LP0215",1
"soep-core","NP","NP0215","_101_p_tim","soeplong","101","NP|NP0215",1
"soep-core","PP","PP02C1","_101_p_tim","soeplong","101","PP|PP02C1",1
"soep-core","AP","AP5003","_1010_p_dov","soeplong","1010","AP|AP5003",1
"soep-core","BP","BP7103","_1010_p_dov","soeplong","1010","BP|BP7103",1
"soep-core","CP","CP7103","_1010_p_dov","soeplong","1010","CP|CP7103",1
"soep-core","DP","DP7103","_1010_p_dov","soeplong","1010","DP|DP7103",1
"soep-core","KP","KP8603","_1010_p_dov","soeplong","1010","KP|KP8603",1
"soep-core","AP","AP5004","_1011_p_dov","soeplong","1011","AP|AP5004",1
"soep-core","BP","BP7104","_1011_p_dov","soeplong","1011","BP|BP7104",1
"soep-core","CP","CP7104","_1011_p_dov","soeplong","1011","CP|CP7104",1
"soep-core","DP","DP7104","_1011_p_dov","soeplong","1011","DP|DP7104",1
"soep-core","KP","KP8604","_1011_p_dov","soeplong","1011","KP|KP8604",1
"soep-core","AP","AP5005","_1012_p_dov","soeplong","1012","AP|AP5005",1
"soep-core","BP","BP7105","_1012_p_dov","soeplong","1012","BP|BP7105",1
"soep-core","CP","CP7105","_1012_p_dov","soeplong","1012","CP|CP7105",1
"soep-core","DP","DP7105","_1012_p_dov","soeplong","1012","DP|DP7105",1
"soep-core","KP","KP8605","_1012_p_dov","soeplong","1012","KP|KP8605",1
"soep-core","AP","AP5006","_1013_p_dov","soeplong","1013","AP|AP5006",1
"soep-core","BP","BP7106","_1013_p_dov","soeplong","1013","BP|BP7106",1
"soep-core","CP","CP7106","_1013_p_dov","soeplong","1013","CP|CP7106",1
"soep-core","DP","DP7106","_1013_p_dov","soeplong","1013","DP|DP7106",1
"soep-core","KP","KP8606","_1013_p_dov","soeplong","1013","KP|KP8606",1
"soep-core","AP","AP5007","_1014_p_dov","soeplong","1014","AP|AP5007",1
"soep-core","BP","BP7107","_1014_p_dov","soeplong","1014","BP|BP7107",1
"soep-core","CP","CP7107","_1014_p_dov","soeplong","1014","CP|CP7107",1
"soep-core","DP","DP7107","_1014_p_dov","soeplong","1014","DP|DP7107",1
"soep-core","KP","KP8607","_1014_p_dov","soeplong","1014","KP|KP8607",1
"soep-core","AP","AP5008","_1015_p_dov","soeplong","1015","AP|AP5008",1
"soep-core","BP","BP7108","_1015_p_dov","soeplong","1015","BP|BP7108",1
"soep-core","CP","CP7108","_1015_p_dov","soeplong","1015","CP|CP7108",1
"soep-core","DP","DP7108","_1015_p_dov","soeplong","1015","DP|DP7108",1
"soep-core","KP","KP8608","_1015_p_dov","soeplong","1015","KP|KP8608",1
"soep-core","AP","AP5009","_1016_p_dov","soeplong","1016","AP|AP5009",1
"soep-core","BP","BP7109","_1016_p_dov","soeplong","1016","BP|BP7109",1
"soep-core","CP","CP7109","_1016_p_dov","soeplong","1016","CP|CP7109",1
"soep-core","DP","DP7109","_1016_p_dov","soeplong","1016","DP|DP7109",1
"soep-core","KP","KP8609","_1016_p_dov","soeplong","1016","KP|KP8609",1
"soep-core","AP","AP5010","_1017_p_dov","soeplong","1017","AP|AP5010",1
"soep-core","BP","BP7110","_1017_p_dov","soeplong","1017","BP|BP7110",1
"soep-core","CP","CP7110","_1017_p_dov","soeplong","1017","CP|CP7110",1
"soep-core","DP","DP7110","_1017_p_dov","soeplong","1017","DP|DP7110",1
"soep-core","KP","KP8610","_1017_p_dov","soeplong","1017","KP|KP8610",1
"soep-core","AP","AP5011","_1018_p_dov","soeplong","1018","AP|AP5011",1
"soep-core","BP","BP7111","_1018_p_dov","soeplong","1018","BP|BP7111",1
"soep-core","CP","CP7111","_1018_p_dov","soeplong","1018","CP|CP7111",1
"soep-core","DP","DP7111","_1018_p_dov","soeplong","1018","DP|DP7111",1
"soep-core","KP","KP8611","_1018_p_dov","soeplong","1018","KP|KP8611",1
"soep-core","AP","AP5012","_1019_p_dov","soeplong","1019","AP|AP5012",1
"soep-core","BP","BP7112","_1019_p_dov","soeplong","1019","BP|BP7112",1
"soep-core","CP","CP7112","_1019_p_dov","soeplong","1019","CP|CP7112",1
"soep-core","DP","DP7112","_1019_p_dov","soeplong","1019","DP|DP7112",1
"soep-core","KP","KP8612","_1019_p_dov","soeplong","1019","KP|KP8612",1
"soep-core","GPOST","GP0102E","pwerk2","soeplong","102","GPOST|GP0102E",1
"soep-core","HP","HP0102","pwerk2","soeplong","102","HP|HP0102",1
"soep-core","IP","IP0102","pwerk2","soeplong","102","IP|IP0102",1
"soep-core","JP","JP0202","pwerk2","soeplong","102","JP|JP0202",1
"soep-core","KP","KP0802","pwerk2","soeplong","102","KP|KP0802",1
"soep-core","LP","LP0202","pwerk2","soeplong","102","LP|LP0202",1
"soep-core","MP","MP0202","pwerk2","soeplong","102","MP|MP0202",1
"soep-core","NP","NP0202","pwerk2","soeplong","102","NP|NP0202",1
"soep-core","OP","OP0502","pwerk2","soeplong","102","OP|OP0502",1
"soep-core","PP","PP02A2","pwerk2","soeplong","102","PP|PP02A2",1
"soep-core","QP","QP05A2","pwerk2","soeplong","102","QP|QP05A2",1
"soep-core","RP","RP0204","pwerk2","soeplong","102","RP|RP0204",1
"soep-core","SP","SP1102","pwerk2","soeplong","102","SP|SP1102",1
"soep-core","TP","TP1004","pwerk2","soeplong","102","TP|TP1004",1
"soep-core","UP","UP0202","pwerk2","soeplong","102","UP|UP0202",1
"soep-core","VP","VP0204","pwerk2","soeplong","102","VP|VP0204",1
"soep-core","WP","WP6202","pwerk2","soeplong","102","WP|WP6202",1
"soep-core","XP","XP0204","pwerk2","soeplong","102","XP|XP0204",1
"soep-core","YP","YP1202","pwerk2","soeplong","102","YP|YP1202",1
"soep-core","ZP","ZP0202","pwerk2","soeplong","102","ZP|ZP0202",1
"soep-core","BAP","BAP0302","pwerk2","soeplong","102","BAP|BAP0302",1
"soep-core","BBP","BBP0202","pwerk2","soeplong","102","BBP|BBP0202",1
"soep-core","BCP","BCP0402","pwerk2","soeplong","102","BCP|BCP0402",1
"soep-core","BDP","BDP1002","pwerk2","v30","102","BDP|BDP1002",1
"soep-core","GPOST","GP45A01E","kal2a005","soeplong","1020","GPOST|GP45A01E",1
"soep-core","APKAL","AP2A005","kal2a005","soeplong","1020","APKAL|AP2A005",1
"soep-core","BPKAL","BP2A005","kal2a005","soeplong","1020","BPKAL|BP2A005",1
"soep-core","CPKAL","CP2A005","kal2a005","soeplong","1020","CPKAL|CP2A005",1
"soep-core","DPKAL","DP2A005","kal2a005","soeplong","1020","DPKAL|DP2A005",1
"soep-core","EPKAL","EP2A005","kal2a005","soeplong","1020","EPKAL|EP2A005",1
"soep-core","FPKAL","FP2A005","kal2a005","soeplong","1020","FPKAL|FP2A005",1
"soep-core","GPKAL","GP2A005","kal2a005","soeplong","1020","GPKAL|GP2A005",1
"soep-core","HPKAL","HP2A005","kal2a005","soeplong","1020","HPKAL|HP2A005",1
"soep-core","IPKAL","IP2A005","kal2a005","soeplong","1020","IPKAL|IP2A005",1
"soep-core","JPKAL","JP2A005","kal2a005","soeplong","1020","JPKAL|JP2A005",1
"soep-core","KPKAL","KP2A005","kal2a005","soeplong","1020","KPKAL|KP2A005",1
"soep-core","GPOST","GP45D01E","kal2b005","soeplong","1021","GPOST|GP45D01E",1
"soep-core","APKAL","AP2B005","kal2b005","soeplong","1021","APKAL|AP2B005",1
"soep-core","BPKAL","BP2B005","kal2b005","soeplong","1021","BPKAL|BP2B005",1
"soep-core","CPKAL","CP2B005","kal2b005","soeplong","1021","CPKAL|CP2B005",1
"soep-core","DPKAL","DP2B005","kal2b005","soeplong","1021","DPKAL|DP2B005",1
"soep-core","EPKAL","EP2B005","kal2b005","soeplong","1021","EPKAL|EP2B005",1
"soep-core","FPKAL","FP2B005","kal2b005","soeplong","1021","FPKAL|FP2B005",1
"soep-core","GPKAL","GP2B005","kal2b005","soeplong","1021","GPKAL|GP2B005",1
"soep-core","HPKAL","HP2B005","kal2b005","soeplong","1021","HPKAL|HP2B005",1
"soep-core","IPKAL","IP2B005","kal2b005","soeplong","1021","IPKAL|IP2B005",1
"soep-core","JPKAL","JP2B005","kal2b005","soeplong","1021","JPKAL|JP2B005",1
"soep-core","KPKAL","KP2B005","kal2b005","soeplong","1021","KPKAL|KP2B005",1
"soep-core","GPOST","GP45E01E","kal2c005","soeplong","1022","GPOST|GP45E01E",1
"soep-core","APKAL","AP2C005","kal2c005","soeplong","1022","APKAL|AP2C005",1
"soep-core","BPKAL","BP2C005","kal2c005","soeplong","1022","BPKAL|BP2C005",1
"soep-core","CPKAL","CP2C005","kal2c005","soeplong","1022","CPKAL|CP2C005",1
"soep-core","DPKAL","DP2C005","kal2c005","soeplong","1022","DPKAL|DP2C005",1
"soep-core","EPKAL","EP2C005","kal2c005","soeplong","1022","EPKAL|EP2C005",1
"soep-core","FPKAL","FP2C005","kal2c005","soeplong","1022","FPKAL|FP2C005",1
"soep-core","GPKAL","GP2C005","kal2c005","soeplong","1022","GPKAL|GP2C005",1
"soep-core","HPKAL","HP2C005","kal2c005","soeplong","1022","HPKAL|HP2C005",1
"soep-core","IPKAL","IP2C005","kal2c005","soeplong","1022","IPKAL|IP2C005",1
"soep-core","JPKAL","JP2C005","kal2c005","soeplong","1022","JPKAL|JP2C005",1
"soep-core","KPKAL","KP2C005","kal2c005","soeplong","1022","KPKAL|KP2C005",1
"soep-core","GPOST","GP45F01E","kal2d005","soeplong","1023","GPOST|GP45F01E",1
"soep-core","APKAL","AP2D005","kal2d005","soeplong","1023","APKAL|AP2D005",1
"soep-core","BPKAL","BP2D005","kal2d005","soeplong","1023","BPKAL|BP2D005",1
"soep-core","CPKAL","CP2D005","kal2d005","soeplong","1023","CPKAL|CP2D005",1
"soep-core","DPKAL","DP2D005","kal2d005","soeplong","1023","DPKAL|DP2D005",1
"soep-core","EPKAL","EP2D005","kal2d005","soeplong","1023","EPKAL|EP2D005",1
"soep-core","FPKAL","FP2D005","kal2d005","soeplong","1023","FPKAL|FP2D005",1
"soep-core","GPKAL","GP2D005","kal2d005","soeplong","1023","GPKAL|GP2D005",1
"soep-core","HPKAL","HP2D005","kal2d005","soeplong","1023","HPKAL|HP2D005",1
"soep-core","IPKAL","IP2D005","kal2d005","soeplong","1023","IPKAL|IP2D005",1
"soep-core","JPKAL","JP2D005","kal2d005","soeplong","1023","JPKAL|JP2D005",1
"soep-core","KPKAL","KP2D005","kal2d005","soeplong","1023","KPKAL|KP2D005",1
"soep-core","GPOST","GP45G01E","kal2e005","soeplong","1024","GPOST|GP45G01E",1
"soep-core","APKAL","AP2E005","kal2e005","soeplong","1024","APKAL|AP2E005",1
"soep-core","BPKAL","BP2E005","kal2e005","soeplong","1024","BPKAL|BP2E005",1
"soep-core","CPKAL","CP2E005","kal2e005","soeplong","1024","CPKAL|CP2E005",1
"soep-core","DPKAL","DP2E005","kal2e005","soeplong","1024","DPKAL|DP2E005",1
"soep-core","EPKAL","EP2E005","kal2e005","soeplong","1024","EPKAL|EP2E005",1
"soep-core","FPKAL","FP2E005","kal2e005","soeplong","1024","FPKAL|FP2E005",1
"soep-core","GPKAL","GP2E005","kal2e005","soeplong","1024","GPKAL|GP2E005",1
"soep-core","HPKAL","HP2E005","kal2e005","soeplong","1024","HPKAL|HP2E005",1
"soep-core","IPKAL","IP2E005","kal2e005","soeplong","1024","IPKAL|IP2E005",1
"soep-core","JPKAL","JP2E005","kal2e005","soeplong","1024","JPKAL|JP2E005",1
"soep-core","KPKAL","KP2E005","kal2e005","soeplong","1024","KPKAL|KP2E005",1
"soep-core","GPOST","GP45I01E","kal2f005","soeplong","1025","GPOST|GP45I01E",1
"soep-core","APKAL","AP2F005","kal2f005","soeplong","1025","APKAL|AP2F005",1
"soep-core","BPKAL","BP2F005","kal2f005","soeplong","1025","BPKAL|BP2F005",1
"soep-core","CPKAL","CP2F005","kal2f005","soeplong","1025","CPKAL|CP2F005",1
"soep-core","DPKAL","DP2F005","kal2f005","soeplong","1025","DPKAL|DP2F005",1
"soep-core","EPKAL","EP2F005","kal2f005","soeplong","1025","EPKAL|EP2F005",1
"soep-core","FPKAL","FP2F005","kal2f005","soeplong","1025","FPKAL|FP2F005",1
"soep-core","GPKAL","GP2F005","kal2f005","soeplong","1025","GPKAL|GP2F005",1
"soep-core","HPKAL","HP2F005","kal2f005","soeplong","1025","HPKAL|HP2F005",1
"soep-core","IPKAL","IP2F005","kal2f005","soeplong","1025","IPKAL|IP2F005",1
"soep-core","JPKAL","JP2F005","kal2f005","soeplong","1025","JPKAL|JP2F005",1
"soep-core","KPKAL","KP2F005","kal2f005","soeplong","1025","KPKAL|KP2F005",1
"soep-core","GPOST","GP45B01E","kal2j005","soeplong","1026","GPOST|GP45B01E",1
"soep-core","APKAL","AP2J005","kal2j005","soeplong","1026","APKAL|AP2J005",1
"soep-core","BPKAL","BP2J005","kal2j005","soeplong","1026","BPKAL|BP2J005",1
"soep-core","CPKAL","CP2J005","kal2j005","soeplong","1026","CPKAL|CP2J005",1
"soep-core","DPKAL","DP2J005","kal2j005","soeplong","1026","DPKAL|DP2J005",1
"soep-core","EPKAL","EP2J005","kal2j005","soeplong","1026","EPKAL|EP2J005",1
"soep-core","FPKAL","FP2J005","kal2j005","soeplong","1026","FPKAL|FP2J005",1
"soep-core","GPKAL","GP2J005","kal2j005","soeplong","1026","GPKAL|GP2J005",1
"soep-core","HPKAL","HP2J005","kal2j005","soeplong","1026","HPKAL|HP2J005",1
"soep-core","IPKAL","IP2J005","kal2j005","soeplong","1026","IPKAL|IP2J005",1
"soep-core","JPKAL","JP2J005","kal2j005","soeplong","1026","JPKAL|JP2J005",1
"soep-core","KPKAL","KP2J005","kal2j005","soeplong","1026","KPKAL|KP2J005",1
"soep-core","GPOST","GP45H01E","kal2k005","soeplong","1027","GPOST|GP45H01E",1
"soep-core","APKAL","AP2K005","kal2k005","soeplong","1027","APKAL|AP2K005",1
"soep-core","BPKAL","BP2K005","kal2k005","soeplong","1027","BPKAL|BP2K005",1
"soep-core","CPKAL","CP2K005","kal2k005","soeplong","1027","CPKAL|CP2K005",1
"soep-core","DPKAL","DP2K005","kal2k005","soeplong","1027","DPKAL|DP2K005",1
"soep-core","EPKAL","EP2K005","kal2k005","soeplong","1027","EPKAL|EP2K005",1
"soep-core","FPKAL","FP2K005","kal2k005","soeplong","1027","FPKAL|FP2K005",1
"soep-core","GPKAL","GP2K005","kal2k005","soeplong","1027","GPKAL|GP2K005",1
"soep-core","HPKAL","HP2K005","kal2k005","soeplong","1027","HPKAL|HP2K005",1
"soep-core","IPKAL","IP2K005","kal2k005","soeplong","1027","IPKAL|IP2K005",1
"soep-core","JPKAL","JP2K005","kal2k005","soeplong","1027","JPKAL|JP2K005",1
"soep-core","KPKAL","KP2K005","kal2k005","soeplong","1027","KPKAL|KP2K005",1
"soep-core","GPOST","GP45M01E","kal2m005","soeplong","1028","GPOST|GP45M01E",1
"soep-core","APKAL","AP2M005","kal2m005","soeplong","1028","APKAL|AP2M005",1
"soep-core","BPKAL","BP2M005","kal2m005","soeplong","1028","BPKAL|BP2M005",1
"soep-core","CPKAL","CP2M005","kal2m005","soeplong","1028","CPKAL|CP2M005",1
"soep-core","DPKAL","DP2M005","kal2m005","soeplong","1028","DPKAL|DP2M005",1
"soep-core","EPKAL","EP2M005","kal2m005","soeplong","1028","EPKAL|EP2M005",1
"soep-core","FPKAL","FP2M005","kal2m005","soeplong","1028","FPKAL|FP2M005",1
"soep-core","GPKAL","GP2M005","kal2m005","soeplong","1028","GPKAL|GP2M005",1
"soep-core","HPKAL","HP2M005","kal2m005","soeplong","1028","HPKAL|HP2M005",1
"soep-core","IPKAL","IP2M005","kal2m005","soeplong","1028","IPKAL|IP2M005",1
"soep-core","JPKAL","JP2M005","kal2m005","soeplong","1028","JPKAL|JP2M005",1
"soep-core","KPKAL","KP2M005","kal2m005","soeplong","1028","KPKAL|KP2M005",1
"soep-core","GPOST","GP45N01E","kal2n005","soeplong","1029","GPOST|GP45N01E",1
"soep-core","BPKAL","BP2N005","kal2n005","soeplong","1029","BPKAL|BP2N005",1
"soep-core","CPKAL","CP2N005","kal2n005","soeplong","1029","CPKAL|CP2N005",1
"soep-core","DPKAL","DP2N005","kal2n005","soeplong","1029","DPKAL|DP2N005",1
"soep-core","EPKAL","EP2N005","kal2n005","soeplong","1029","EPKAL|EP2N005",1
"soep-core","FPKAL","FP2N005","kal2n005","soeplong","1029","FPKAL|FP2N005",1
"soep-core","GPKAL","GP2N005","kal2n005","soeplong","1029","GPKAL|GP2N005",1
"soep-core","HPKAL","HP2N005","kal2n005","soeplong","1029","HPKAL|HP2N005",1
"soep-core","IPKAL","IP2N005","kal2n005","soeplong","1029","IPKAL|IP2N005",1
"soep-core","JPKAL","JP2N005","kal2n005","soeplong","1029","JPKAL|JP2N005",1
"soep-core","KPKAL","KP2N005","kal2n005","soeplong","1029","KPKAL|KP2N005",1
"soep-core","GPOST","GP0102E","pwerk2","IKL -Item.Vars-","103","GPOST|GP0102E",1
"soep-core","HP","HP0102","pwerk2","IKL -Item.Vars-","103","HP|HP0102",1
"soep-core","IP","IP0109","pwerk2","IKL -Item.Vars-","103","IP|IP0109",1
"soep-core","JP","JP0202","pwerk2","IKL -Item.Vars-","103","JP|JP0202",1
"soep-core","KP","KP0802","pwerk2","IKL -Item.Vars-","103","KP|KP0802",1
"soep-core","LP","LP0202","pwerk2","IKL -Item.Vars-","103","LP|LP0202",1
