study_name,dataset_name,variable_name,concept_name,description
soep-core,rh,rh3905,he15,
soep-core,rh,rh40,hverm1,
soep-core,rh,rh41,hverm2,
soep-core,rh,rh4201,hverm3,
soep-core,rh,rh4202,hverm4,
soep-core,rh,rh4301,hwa1,
soep-core,rh,rh4302,hwa2,
soep-core,rh,rh4303,hwa3,
soep-core,rh,rh4304,hwa4,
soep-core,rh,rh4305,hwa5,
soep-core,rh,rh4306,hwa6,
soep-core,rh,rh4307,hwa7,
soep-core,rh,rh4402,hzins2,
soep-core,rh,rh4401,hzins1,
soep-core,rh,rh4501,hlos1,
soep-core,rh,rh4503,hlos3,
soep-core,rh,rh4502,hlos2,
soep-core,rh,rh4504,hlos4,
soep-core,rh,rh4505,hlos5,
soep-core,rh,rh4601,hlkg1,
soep-core,rh,rh4602,hlkg2,
soep-core,rh,rh4603,hlkg3,
soep-core,rh,rh4604,hlwg1,
soep-core,rh,rh4605,hlwg2,
soep-core,rh,rh4606,hlwg3,
soep-core,rh,rh4607,hlpg1,
soep-core,rh,rh4608,hlpg2,
soep-core,rh,rh4609,hlpg3,
soep-core,rh,rh4610,hlsh,
soep-core,rh,rh4701,hlsh1,
soep-core,rh,rh4702,hlsh2,
soep-core,rh,rh4703,hlsh3,
soep-core,rh,rh4704,hlshb,
soep-core,rh,rh4705,hlshb1,
soep-core,rh,rh4706,hlshb2,
soep-core,rh,rh4707,hdsh1,
soep-core,rh,rh4801,hdkg1,
soep-core,rh,rh4802,hdkg2,
soep-core,rh,rh4803,hdkg1,
soep-core,rh,rh4804,hdwg1,
soep-core,rh,rh4805,hdwg2,
soep-core,rh,rh4806,hdno,
soep-core,rh,rh4807,hdpg2,
soep-core,rh,rh4808,hdsh1,
soep-core,rh,rh4809,hdsh2,
soep-core,rh,rh4810,hdno,
soep-core,rh,rh49,hnetto,
soep-core,rh,rh49z,znetto,
soep-core,rh,rh5001,hkred1,
soep-core,rh,rh5002,hkred2,
soep-core,rh,rh5102,hspar2,
soep-core,rh,rh5101,hspar1,
soep-core,rh,rh5201,hlmk1,
soep-core,rh,rh5202,hlmk2,
soep-core,rh,rh5301,hh01,
soep-core,rh,rh5306,hh03a,
soep-core,rh,rh5303,hh02,
soep-core,rh,rh5310,hh05a,
soep-core,rh,rh5305,hh03,
soep-core,rh,rh5302,hh01a,
soep-core,rh,rh5307,hh04,
soep-core,rh,rh5304,hh02a,
soep-core,rh,rh5309,hh05,
soep-core,rh,rh5322,hh10a,
soep-core,rh,rh5311,hh06,
soep-core,rh,rh5320,hh09a,
soep-core,rh,rh5313,hzahl,
soep-core,rh,rh5314,hzahla,
soep-core,rh,rh5315,hh07,
soep-core,rh,rh5318,hh08a,
soep-core,rh,rh5317,hh08,
soep-core,rh,rh5308,hh04a,
soep-core,rh,rh5319,hh09,
soep-core,rh,rh5316,hh07a,
soep-core,rh,rh5321,hh10,
soep-core,rh,rh5312,hh06a,
soep-core,rh,rh54,hputz,
soep-core,rh,rh55,hbuch,
soep-core,rh,rh56,hkind,
soep-core,rh,rh61,hpfleg,
soep-core,rh,rh6201,hpnr,
soep-core,rh,rh6202,hhil1,
soep-core,rh,rh6203,hhil2,
soep-core,rh,rh6204,hhil3,
soep-core,rh,rh6205,hhil4,
soep-core,rh,rh6301,hpl,
soep-core,rh,rh6302,hpstuf,
soep-core,rh,rh6401,hhvon2,
soep-core,rh,rh6402,hhvon3,
soep-core,rh,rh6403,hhvon4,
soep-core,rh,rh6404,hhvon5,
soep-core,rh,rh6405,hhvon6,
soep-core,rh,rh6406,hhvon1,
soep-core,rh,rh6407,hhnr,
soep-core,rh,rhivform,hform,
soep-core,rh,rhhdaer1,hdauer1,
soep-core,rh,rhhdaer2,hdauer2,
soep-core,rh,rhtagin,hdatt,
soep-core,rh,rhmonin,hdatm,
soep-core,rh,intid,intid,
soep-core,rhbrutto,hhnr,_cid,
soep-core,rhbrutto,hid,_hid,
soep-core,rhbrutto,syear,_syear,
soep-core,rhbrutto,cid,_cid,
soep-core,rhbrutto,rhhnr,_hid,
soep-core,rhbrutto,hhnrakt,_hid,
soep-core,rhbrutto,sample1,sample1,
soep-core,rhbrutto,rsampreg,sampreg,
soep-core,rhbrutto,rhtyp,htyp,
soep-core,rhbrutto,rhand,hand,
soep-core,rhbrutto,rhpmax,hpmax,
soep-core,rhbrutto,rdatumtg,datumtg,
soep-core,rhbrutto,rdatummo,datummo,
soep-core,rhbrutto,rbula,bula,
soep-core,rhbrutto,rhader,hader,
soep-core,rhbrutto,rhadq,hadq,
soep-core,rhbrutto,rintza,intza,
soep-core,rhbrutto,rintk,intk,
soep-core,rhbrutto,rtelk1,telk1,
soep-core,rhbrutto,rtelk2,telk2,
soep-core,rhbrutto,rschk,schk,
soep-core,rhbrutto,rhform1,hform1,
soep-core,rhbrutto,rherg1,herg1,
soep-core,rhbrutto,rhforms,hforms,
soep-core,rhbrutto,rhergs,hergs,
soep-core,rhbrutto,rhstu,hstu,
soep-core,rhbrutto,rsplit,split,
soep-core,rhbrutto,rhhgr,hhgr,
soep-core,rhbrutto,rwum1,wum1,
soep-core,rhbrutto,rwum2,wum2,
soep-core,rhbrutto,rwein,wein,
soep-core,rhbrutto,rwum3,wum3,
soep-core,rhbrutto,rhtel,htel,
soep-core,rhbrutto,remail,email,
soep-core,rhbrutto,rregtyp,regtyp,
soep-core,rhbrutto,rsocurban,,
soep-core,rhbrutto,intid,intid,
soep-core,rhbrutto,intid_01,inteins,
soep-core,rhgen,hhnr,_cid,
soep-core,rhgen,hhnrakt,_hid,
soep-core,rhgen,syear,_syear,
soep-core,rhgen,cid,_cid,
soep-core,rhgen,rhhnr,_hid,
soep-core,rhgen,hid,_hid,
soep-core,rhgen,moveyr01,_hgen_hgmoveyr,
soep-core,rhgen,owner01,_hgen_hgowner,
soep-core,rhgen,cnstyrmin01,hgcnstyrmin,
soep-core,rhgen,cnstyrmax01,hgcnstyrmax,
soep-core,rhgen,condit01,_hgen_hgcondit,
soep-core,rhgen,acquis01,_hgen_hgacquis,
soep-core,rhgen,reval01,_hgen_hgreval,
soep-core,rhgen,seval01,_hgen_hgseval,
soep-core,rhgen,eqpkit01,_hgen_hgeqpkit,
soep-core,rhgen,eqpshw01,_hgen_hgeqpshw,
soep-core,rhgen,eqpiwc01,_hgen_hgeqpiwc,
soep-core,rhgen,eqphea01,_hgen_hgeqphea,
soep-core,rhgen,eqpter01,_hgen_hgeqpter,
soep-core,rhgen,eqpbas01,_hgen_hgeqpbas,
soep-core,rhgen,eqpgar01,_hgen_hgeqpgar,
soep-core,rhgen,eqpwat01,_hgen_hgeqpwat,
soep-core,rhgen,eqptel01,_hgen_hgeqptel,
soep-core,rhgen,eqpalm01,_hgen_hgeqpalm,
soep-core,rhgen,eqpsol01,_hgen_hgeqpsol,
soep-core,rhgen,eqpair01,_hgen_hgeqpair,
soep-core,rhgen,eqplif01,_hgen_hgeqplif,
soep-core,rhgen,eqpnrj01,_hgen_hgeqpnrj,
soep-core,rhgen,size01,_hgen_hgsize,
soep-core,rhgen,room01,_hgen_hgroom,
soep-core,rhgen,rent01,_hgen_hgrent,
soep-core,rhgen,heat01,_hgen_hgheat,
soep-core,rhgen,util01,_hgen_hgutil,
soep-core,rhgen,electr01,_hgen_hgelectr,
soep-core,rhgen,gas01,hggas,
soep-core,rhgen,norent01,_hgen_hgnorent,
soep-core,rhgen,rentinfo01,hgrentinfo,
soep-core,rhgen,heatinfo01,hgheatinfo,
soep-core,rhgen,utilinfo01,hgutilinfo,
soep-core,rhgen,electrinfo01,hgelectrinfo,
soep-core,rhgen,gasinfo01,hggasinfo,
soep-core,rhgen,fsize01,_hgen_hgfsize,
soep-core,rhgen,froom01,_hgen_hgfroom,
soep-core,rhgen,frent01,_hgen_hgfrent,
soep-core,rhgen,f2rent01,hgf2rent,
soep-core,rhgen,fheat01,_hgen_hgfheat,
soep-core,rhgen,futil01,_hgen_hgfutil,
soep-core,rhgen,felectr01,_hgen_hgfelectr,
soep-core,rhgen,subsid01,_hgen_hgsubsid,
soep-core,rhgen,osubs01,_hgen_hgosubs,
soep-core,rhgen,rsubs01,_hgen_hgrsubs,
soep-core,rhgen,reduc01,_hgen_hgreduc,
soep-core,rhgen,typ1hh01,_hgen_hgtyp1hh,
soep-core,rhgen,typ2hh01,_hgen_hgtyp2hh,
soep-core,rhgen,hinc01,_hgen_hghinc,
soep-core,rhgen,i1hinc01,_hgen_hgi1hinc,
soep-core,rhgen,i2hinc01,_hgen_hgi2hinc,
soep-core,rhgen,i3hinc01,_hgen_hgi3hinc,
soep-core,rhgen,i4hinc01,_hgen_hgi4hinc,
soep-core,rhgen,i5hinc01,_hgen_hgi5hinc,
soep-core,rhgen,fhinc01,_hgen_hgfhinc,
soep-core,rhgen,nuts101,_hgen_hgnuts1,
soep-core,rhgen,hmonth01,_hgen_hghmonth,
soep-core,rhgen,eqpfhea01,hgeqpfhea,
soep-core,rhgen,hmode01,_hgen_hghmode,
soep-core,rhgen,eqpinsul01,hgeqpinsul,
soep-core,rhgen,eqpmglass01,hgeqpmglass,
soep-core,rhgen,eqpnobar01,hgeqpnobar,
soep-core,rhgen,eqppark01,hgeqppark,
soep-core,rjugend,cid,_cid,
soep-core,rjugend,hid,_hid,
soep-core,rjugend,persnr,_pid,
soep-core,rjugend,syear,_syear,
soep-core,rjugend,hhnr,_cid,
soep-core,rjugend,rhhnr,_hid,
soep-core,rjugend,hhnrakt,_hid,
soep-core,rjugend,pid,_pid,
soep-core,rjugend,sample1,sample1,
soep-core,rjugend,rbefrper,pnr,
soep-core,rjugend,rj01,jl0005,
soep-core,rjugend,rj02,jl0006,
soep-core,rjugend,rj03,jl0009,
soep-core,rjugend,rj04,jl0013,
soep-core,rjugend,rj05,jl0014,
soep-core,rjugend,rj06,jl0017,
soep-core,rjugend,rj07,jl0018,
soep-core,rjugend,rj08,jl0019,
soep-core,rjugend,rj09,jl0020,
soep-core,rjugend,rj1001,jl0021,
soep-core,rjugend,rj1002,jl0022,
soep-core,rjugend,rj1101,jl0023,
soep-core,rjugend,rj1102,jl0024,
soep-core,rjugend,rj1103,jl0025,
soep-core,rjugend,rj1201,jl0026,
soep-core,rjugend,rj1202,jl0027,
soep-core,rjugend,rj1203,jl0028,
soep-core,rjugend,rj1204,jl0029,
soep-core,rjugend,rj1205,jl0030,
soep-core,rjugend,rj1206,jl0031,
soep-core,rjugend,rj1207,jl0032,
soep-core,rjugend,rj1208,jl0033,
soep-core,rjugend,rj1209,jl0034,
soep-core,rjugend,rj1301,jl0035,
soep-core,rjugend,rj1302,jl0036,
soep-core,rjugend,rj1303,jl0037,
soep-core,rjugend,rj1304,jl0038,
soep-core,rjugend,rj1305,jl0039,
soep-core,rjugend,rj1401m,jl0040,
soep-core,rjugend,rj1401v,jl0041,
soep-core,rjugend,rj1402m,jl0043,
soep-core,rjugend,rj1402v,jl1043,
soep-core,rjugend,rj1403m,jl0044,
soep-core,rjugend,rj1403v,jl0045,
soep-core,rjugend,rj1404m,jl0046,
soep-core,rjugend,rj1404v,jl0047,
soep-core,rjugend,rj1405m,jl0048,
soep-core,rjugend,rj1405v,jl0049,
soep-core,rjugend,rj1406m,jl0050,
soep-core,rjugend,rj1406v,jl0051,
soep-core,rjugend,rj1407m,jl0052,
soep-core,rjugend,rj1407v,jl0053,
soep-core,rjugend,rj1408m,jl0054,
soep-core,rjugend,rj1408v,jl0055,
soep-core,rjugend,rj1409m,jl0056,
soep-core,rjugend,rj1409v,jl0057,
soep-core,rjugend,rj1501,jl0058,
soep-core,rjugend,rj1502,jl0059,
soep-core,rjugend,rj1503,jl0061,
soep-core,rjugend,rj1504,jl0062,
soep-core,rjugend,rj1505,jl0063,
soep-core,rjugend,rj1506,jl0064,
soep-core,rjugend,rj1507,jl0065,
soep-core,rjugend,rj1508,jl0066,
soep-core,rjugend,rj1509,jl0072,
soep-core,rjugend,rj1510,jl0067,
soep-core,rjugend,rj1511,jl0068,
soep-core,rjugend,rj1512,jl0069,
soep-core,rjugend,rj1513,jl0070,
soep-core,rjugend,rj16,jl0074,
soep-core,rjugend,rj1701,jl0075,
soep-core,rjugend,rj1702,jl0076,
soep-core,rjugend,rj18,jl0087,
soep-core,rjugend,rj19,jl0104,
soep-core,rjugend,rj20,jl0106,
soep-core,rjugend,rj22,jl0112,
soep-core,rjugend,rj23,jl0123,
soep-core,rjugend,rj24,jl0124,
soep-core,rjugend,rj25,jc0001,
soep-core,rjugend,rj2601,jl0126,
soep-core,rjugend,rj2602,jl0127,
soep-core,rjugend,rj27,jl0130,
soep-core,rjugend,rj28,jl0131,
soep-core,rjugend,rj2901,jl0132,
soep-core,rjugend,rj2902,jl0133,
soep-core,rjugend,rj30,jl0137,
soep-core,rjugend,rj31,jl0138,
soep-core,rjugend,rj3201,jl0139,
soep-core,rjugend,rj3202,jl0140,
soep-core,rjugend,rj3203,jl0141,
soep-core,rjugend,rj3204,jl0142,
soep-core,rjugend,rj3205,jl0143,
soep-core,rjugend,rj3206,jl0144,
soep-core,rjugend,rj3207,jl0145,
soep-core,rjugend,rj3208,jl0146,
soep-core,rjugend,rj3301,jl0147,
soep-core,rjugend,rj3302,jl0148,
soep-core,rjugend,rj3303,jl0149,
soep-core,rjugend,rj3304,jl0150,
soep-core,rjugend,rj34,jl0151,
soep-core,rjugend,rj35a01,jl0152,
soep-core,rjugend,rj35b01,jl0156,
soep-core,rjugend,rj35c01,jl0154,
soep-core,rjugend,rj35a02,jl0153,
soep-core,rjugend,rj35b02,jl0157,
soep-core,rjugend,rj35c02,jl0161,
soep-core,rjugend,rj35a03,ja0007,
soep-core,rjugend,rj35b03,ja0008,
soep-core,rjugend,rj35c03,ja0009,
soep-core,rjugend,rj35a04,jl0155,
soep-core,rjugend,rj35b04,jl0162,
soep-core,rjugend,rj35c04,jl0163,
soep-core,rjugend,rj36,jl0164,
soep-core,rjugend,rj3701,jl0165,
soep-core,rjugend,rj3702,jl0166,
soep-core,rjugend,rj38,jl0167,
soep-core,rjugend,rj39,jl0168,
soep-core,rjugend,rj40,jl0169,
soep-core,rjugend,rj41,jl0170,
soep-core,rjugend,rj4201,jl0171,
soep-core,rjugend,rj4202,jl0172,
soep-core,rjugend,rj4203,jl0173,
soep-core,rjugend,rj4204,jl0174,
soep-core,rjugend,rj4205,jl0175,
soep-core,rjugend,rj43,jl0176,
soep-core,rjugend,rj44,jl0177,
soep-core,rjugend,rj45a01,jl0178,
soep-core,rjugend,rj45a02,jl0179,
soep-core,rjugend,rj45b01,jl0180,
soep-core,rjugend,rj45b02,jl0181,
soep-core,rjugend,rj45c01,jl0182,
soep-core,rjugend,rj45c02,jl0183,
soep-core,rjugend,rj45d01,jl0184,
soep-core,rjugend,rj45d02,jl0185,
soep-core,rjugend,rj45e01,jl0186,
soep-core,rjugend,rj45e02,jl0187,
soep-core,rjugend,rj46,jl0188,
soep-core,rjugend,rj4701,jl0189,
soep-core,rjugend,rj4702,jl0190,
soep-core,rjugend,rj4703,jl0191,
soep-core,rjugend,rj4704,jl0192,
soep-core,rjugend,rj4705,jl0193,
soep-core,rjugend,rj4706,jl0194,
soep-core,rjugend,rj4707,jl0195,
soep-core,rjugend,rj4801,jl0197,
soep-core,rjugend,rj4802,jl0198,
soep-core,rjugend,rj49,jl0199,
soep-core,rjugend,rj51,jl0201,
soep-core,rjugend,rj5201,jl0202,
soep-core,rjugend,rj5202,jl0203,
soep-core,rjugend,rj5203,jl0204,
soep-core,rjugend,rj5204,jl0205,
soep-core,rjugend,rj5301,jl0206,
soep-core,rjugend,rj5302,jl0207,
soep-core,rjugend,rj5303,jl0208,
soep-core,rjugend,rj5304,jl0209,
soep-core,rjugend,rj5305,jl0210,
soep-core,rjugend,rj5306,jl0211,
soep-core,rjugend,rj5307,jl0212,
soep-core,rjugend,rj5308,jl0213,
soep-core,rjugend,rj5309,jl0214,
soep-core,rjugend,rj5310,jl0215,
soep-core,rjugend,rj5311,jl0216,
soep-core,rjugend,rj5312,jl0217,
soep-core,rjugend,rj5401,jl0221,
soep-core,rjugend,rj5402,jl0222,
soep-core,rjugend,rj5403,jl0223,
soep-core,rjugend,rj5404,jl0224,
soep-core,rjugend,rj5405,jl0225,
soep-core,rjugend,rj5406,jl0226,
soep-core,rjugend,rj5407,jl0227,
soep-core,rjugend,rj5408,jl0228,
soep-core,rjugend,rj5409,jl0229,
soep-core,rjugend,rj5410,jl0230,
soep-core,rjugend,rj5411,jl0231,
soep-core,rjugend,rj5412,jl0232,
soep-core,rjugend,rj55,jl0233,
soep-core,rjugend,rj56,jl0235,
soep-core,rjugend,rj57,jl0238,
soep-core,rjugend,rj58,jl0239,
soep-core,rjugend,rj59,jl0240,
soep-core,rjugend,rj60,jl0246,
soep-core,rjugend,rj6101,jl0253,
soep-core,rjugend,rj6102,jl0254,
soep-core,rjugend,rj6103,jl0255,
soep-core,rjugend,rj62,jl0256,
soep-core,rjugend,rj63,jl0257,
soep-core,rjugend,rj64,jl0258,
soep-core,rjugend,rj65,jl0259,
soep-core,rjugend,rj6601,jl0260,
soep-core,rjugend,rj6602,jl0261,
soep-core,rjugend,rj67,jl0272,
soep-core,rjugend,rj68,jl0273,
soep-core,rjugend,rj6901,jl0279,
soep-core,rjugend,rj6902,jl0280,
soep-core,rjugend,rj6903,jl0281,
soep-core,rjugend,rj6904,jl0282,
soep-core,rjugend,rj6905,jl0283,
soep-core,rjugend,rj6906,jl0284,
soep-core,rjugend,rj6907,jl0285,
soep-core,rjugend,rj6908,jl0286,
soep-core,rjugend,rj71v01,jl0289,
soep-core,rjugend,rj70,jl0288,
soep-core,rjugend,rj71m01,jl0290,
soep-core,rjugend,rj71v02,jl0291,
soep-core,rjugend,rj71m02,jl0292,
soep-core,rjugend,rj72v,jl0293,
soep-core,rjugend,rj72m,jl0294,
soep-core,rjugend,rj73v,jl0299,
soep-core,rjugend,rj73m,jl0300,
soep-core,rjugend,rj74v,jl0301,
soep-core,rjugend,rj74m,jl0302,
soep-core,rjugend,rj75v,jl0303,
soep-core,rjugend,rj75m,jl0304,
soep-core,rjugend,rj77v01,jl0307,
soep-core,rjugend,rj77m01,jl0308,
soep-core,rjugend,rj77v02,jl0309,
soep-core,rjugend,rj77m02,jl0310,
soep-core,rjugend,rj77v03,jl0311,
soep-core,rjugend,rj77m03,jl0312,
soep-core,rjugend,rj77v04,jl0313,
soep-core,rjugend,rj77m04,jl0314,
soep-core,rjugend,rj77v05,jl0315,
soep-core,rjugend,rj77m05,jl0316,
soep-core,rjugend,rj78v01,jl0322,
soep-core,rjugend,rj78m01,jl0317,
soep-core,rjugend,rj78v02,jl0323,
soep-core,rjugend,rj78m02,jl0318,
soep-core,rjugend,rj78v03,jl0324,
soep-core,rjugend,rj78m03,jl0319,
soep-core,rjugend,rj78v04,jl0325,
soep-core,rjugend,rj78m04,jl0320,
soep-core,rjugend,rj78v05,jl0326,
soep-core,rjugend,rj78m05,jl0321,
soep-core,rjugend,rj79,jl0329,
soep-core,rjugend,rj80,jl0330,
soep-core,rjugend,rj8101,jl0337,
soep-core,rjugend,rj8102,jl0338,
soep-core,rjugend,rj8103,jl0339,
soep-core,rjugend,rj8104,jl0340,
soep-core,rjugend,rj8105,jl0341,
soep-core,rjugend,rj8106,jl0342,
soep-core,rjugend,rj8107,jl0343,
soep-core,rjugend,rj8108,jl0344,
soep-core,rjugend,rj8109,jl0345,
soep-core,rjugend,rj8110,jl0346,
soep-core,rjugend,rj8111,jl0347,
soep-core,rjugend,rj8112,jl0348,
soep-core,rjugend,rj8201,jl0550,
soep-core,rjugend,rj8202,jl0551,
soep-core,rjugend,rj8203,jl0552,
soep-core,rjugend,rj8204,jl0553,
soep-core,rjugend,rj8205,jl0554,
soep-core,rjugend,rj8206,jl0555,
soep-core,rjugend,rj8207,jl0556,
soep-core,rjugend,rj8208,jl0557,
soep-core,rjugend,rj8209,jl0558,
soep-core,rjugend,rj8210,jl0559,
soep-core,rjugend,rjinta,jlinta,
soep-core,rjugend,rjinda1,jlinda1,
soep-core,rjugend,rjinda2,jlinda2,
soep-core,rjugend,rjanw,jlanw,
soep-core,rjugend,rjtagin,iday,
soep-core,rjugend,rjmonin,imonth,
soep-core,rjugend,intid,intid,
soep-core,rjugend,rj50_isco88,j_isco88_jobwish,
soep-core,rjugend,rj50_kldb92,j_kldb92_jobwish,
soep-core,rjugend,rj76m_isco88,j_isco88_jobmother,
soep-core,rjugend,rj76v_isco88,j_isco88_jobfather,
soep-core,rjugend,rj76m_kldb92,j_kldb92_jobmother,
soep-core,rjugend,rj76v_kldb92,j_kldb92_jobfather,
soep-core,rkind,hhnrakt,_hid,
soep-core,rkind,hhnr,_cid,
soep-core,rkind,persnr,_pid,
soep-core,rkind,syear,_syear,
soep-core,rkind,cid,_cid,
soep-core,rkind,rhhnr,_hid,
soep-core,rkind,hid,_hid,
soep-core,rkind,pid,_pid,
soep-core,rkind,welle,jahr,
soep-core,rkind,rkgjahr,item_2106,
soep-core,rkind,rksex,item_2107,
soep-core,rkind,rkstell,_kstell,
soep-core,rkind,rkinhh,_kinhh,
soep-core,rkind,rhhgr,hhgr,
soep-core,rkind,rkzahl,_kzahl,
soep-core,rkind,rk57,hknr,
soep-core,rkind,rk5802,hbet5,
soep-core,rkind,rk5801,hein1,
soep-core,rkind,rk5803,hein3,
soep-core,rkind,rk5804,hein4,
soep-core,rkind,rk6001,hbet1,
soep-core,rkind,rk59,hein9,
soep-core,rkind,rk6002,hbet2,
soep-core,rkind,rk6003,hbet3,
soep-core,rkind,rk6004,hbet4,
soep-core,rkind,rkhv,_ptr_to_khv,
soep-core,rkind,rkhvp,_ptr_to_khv_prtn,
soep-core,rkind,rkmutti,_ptr_to_mutti,
soep-core,rkind,rkmup,_ptr_to_mutti_prtnr,
soep-core,rp,cid,_cid,
soep-core,rp,hhnrakt,_hid,
soep-core,rp,persnr,_pid,
soep-core,rp,syear,_syear,
soep-core,rp,hhnr,_cid,
soep-core,rp,rhhnr,_hid,
soep-core,rp,hid,_hid,
soep-core,rp,pid,_pid,
soep-core,rp,welle,jahr,
soep-core,rp,sample1,sample1,
soep-core,rp,rbefrper,pnr,
soep-core,rp,rp0101,pzuf01,
soep-core,rp,rp0102,pzuf02,
soep-core,rp,rp0103,pzuf03,
soep-core,rp,rp0104,pzuf04,
soep-core,rp,rp0105,pzuf07,
soep-core,rp,rp0106,pzuf08,
soep-core,rp,rp0107,pzuf09,
soep-core,rp,rp0108,pzuf10,
soep-core,rp,rp0110,pzuf11,
soep-core,rp,rp0109,pzuf15,
soep-core,rp,rp0201,pwerk1,
soep-core,rp,rp0202,psa1,
soep-core,rp,rp0203,pso1,
soep-core,rp,rp0204,pwerk2,
soep-core,rp,rp0205,psa2,
soep-core,rp,rp0206,pso2,
soep-core,rp,rp0207,pwerk3,
soep-core,rp,rp0208,psa3,
soep-core,rp,rp0209,pso3,
soep-core,rp,rp0210,pwerk4,
soep-core,rp,rp0211,psa4,
soep-core,rp,rp0212,pso4,
soep-core,rp,rp0213,pwerk5,
soep-core,rp,rp0214,psa5,
soep-core,rp,rp0215,pso5,
soep-core,rp,rp0216,pwerk6,
soep-core,rp,rp0217,psa6,
soep-core,rp,rp0218,pso6,
soep-core,rp,rp0219,pwerk7,
soep-core,rp,rp0220,psa7,
soep-core,rp,rp0221,pso7,
soep-core,rp,rp0222,pwerk8,
soep-core,rp,rp0223,psa8,
soep-core,rp,rp0224,_1468_p_ltm,
soep-core,rp,rp0301,pfrei17,
soep-core,rp,rp0302,pfrei16,
soep-core,rp,rp0303,pfz3,
soep-core,rp,rp0304,pfz4,
soep-core,rp,rp0305,pfz5,
soep-core,rp,rp0306,pfz6,
soep-core,rp,rp0307,pfrei06,
soep-core,rp,rp0308,pfrei05,
soep-core,rp,rp0309,pfrei07,
soep-core,rp,rp0401,porg1,
soep-core,rp,rp0402,porg2,
soep-core,rp,rp0403,porg4,
soep-core,rp,rp0501,pcomp,
soep-core,rp,rp0502,pcomp1,
soep-core,rp,rp0503,pnetp,
soep-core,rp,rp0504,pnetp1,
soep-core,rp,rp0601,pcomb,
soep-core,rp,rp0602,pcomb1,
soep-core,rp,rp0603,pnetb,
soep-core,rp,rp0604,pnetb1,
soep-core,rp,rp07,p7tag,
soep-core,rp,rp08,perz,
soep-core,rp,rp09,palo,
soep-core,rp,rp10,paus1,
soep-core,rp,rp1101,paus2,
soep-core,rp,rp1102,paus3,
soep-core,rp,rp1103,paus4,
soep-core,rp,rp1104,paus5,
soep-core,rp,rp12,perw,
soep-core,rp,rp13,pnerw01,
soep-core,rp,rp14,pnerw02,
soep-core,rp,rp15,pnerw03,
soep-core,rp,rp16,pnerw04,
soep-core,rp,rp17,pnerw05,
soep-core,rp,rp18,pnerw06,
soep-core,rp,rp1901,pnerw07,
soep-core,rp,rp1902,pnerw08,
soep-core,rp,rp20,pnerw09,
soep-core,rp,rp21,pnerw10,
soep-core,rp,rp2201,pnerw11,
soep-core,rp,rp2202,pnerw12,
soep-core,rp,rp2203,pnerw13,
soep-core,rp,rp23,pwexl1,
soep-core,rp,rp2401,pwexl2,
soep-core,rp,rp2402,pwexl3,
soep-core,rp,rp25,pwexl4,
soep-core,rp,rp2601,pvergl1,
soep-core,rp,rp2602,pvergl2,
soep-core,rp,rp2603,pvergl3,
soep-core,rp,rp2604,pvergl4,
soep-core,rp,rp2605,pvergl5,
soep-core,rp,rp2606,pvergl6,
soep-core,rp,rp2607,pvergl7,
soep-core,rp,rp2608,pvergl8,
soep-core,rp,rp27,pvergl9,
soep-core,rp,rp28,psuch1,
soep-core,rp,rp29,psuch2,
soep-core,rp,rp31,pberja,
soep-core,rp,rp32,pberaus,
soep-core,rp,rp3301,peinar1,
soep-core,rp,rp3302,peinar2,
soep-core,rp,rp3303,peinar3,
soep-core,rp,rp34,poed,
soep-core,rp,rp36,pgesunt,
soep-core,rp,rp3701,pseitm,
soep-core,rp,rp3702,pseitj,
soep-core,rp,rp38,pzaf,
soep-core,rp,rp3901,pbefr1,
soep-core,rp,rp3902,pbefr2,
soep-core,rp,rp4001,parb,
soep-core,rp,rp4002a,psst1,
soep-core,rp,rp4002b,psst2,
soep-core,rp,rp4002c,psst3,
soep-core,rp,rp4002d,psst4,
soep-core,rp,rp4003,pazubi,
soep-core,rp,rp4004,pang,
soep-core,rp,rp4005,pamt,
soep-core,rp,rp4006,pberka,
soep-core,rp,rp4101,pbed01,
soep-core,rp,rp4102,pbed02,
soep-core,rp,rp4103,pbed03,
soep-core,rp,rp4104,pbed04,
soep-core,rp,rp4105,pbed05,
soep-core,rp,rp4106,pbed06,
soep-core,rp,rp4107,pbed07,
soep-core,rp,rp4108,pbed08,
soep-core,rp,rp4109,pbed09,
soep-core,rp,rp4110,pbed10,
soep-core,rp,rp4111,pbed11,
soep-core,rp,rp4112,pbed12,
soep-core,rp,rp4113,pbed13,
soep-core,rp,rp4114,pbed14,
soep-core,rp,rp42,pbr1,
soep-core,rp,rp43,porg3,
soep-core,rp,rp44,pverl,
soep-core,rp,rp45,pwohn1,
soep-core,rp,rp46,pwohn2,
soep-core,rp,rp47,pwohn3,
soep-core,rp,rp4801,pwohn4,
soep-core,rp,rp4802,pwohn5,
soep-core,rp,rp4901,paz08,
soep-core,rp,rp4902,paz09,
soep-core,rp,rp50,paz10,
soep-core,rp,rp51,paz11,
soep-core,rp,rp52,palt,
soep-core,rp,rp53,paz14,
soep-core,rp,rp54,pustd1,
soep-core,rp,rp5501,pustd4,
soep-core,rp,rp5502,pustd8,
soep-core,rp,rp5601,pustd6,
soep-core,rp,rp5602,pustd7,
soep-core,rp,rp5603,pustd5,
soep-core,rp,rp5701,pbrut,
soep-core,rp,rp5702,pnett,
soep-core,rp,rp5801,pver01,
soep-core,rp,rp5802,pver02,
